id,url,year,month,collapse,new_name
1,https://ksp.bip.policja.gov.pl/download/25/97924/Pelnykatalogprzestepstwstyczen-maj2018.xls,2018,5,0,data_2018_5.xls
2,https://ksp.bip.policja.gov.pl/download/25/99206/Pelnykatalogprzestepstwstyczen-czerwiec2018.xls,2018,6,1,data_2018_6.xls
3,https://ksp.bip.policja.gov.pl/download/25/100350/pelnykatalogprzestepstwstyczen-lipiec2018.xls,2018,7,1,data_2018_7.xls
4,https://ksp.bip.policja.gov.pl/download/25/101170/Pelnykatalogprzestepstwstyczen-sierpien2018.xls,2018,8,1,data_2018_8.xls
5,https://ksp.bip.policja.gov.pl/download/25/101680/Pelnykatalogprzestepstwstyczen-wrzesien2018.xls,2018,9,1,data_2018_9.xls
6,https://ksp.bip.policja.gov.pl/download/25/103244/Pelnykatalogprzestepstwstyczen-pazdziernik2018.xls,2018,10,1,data_2018_10.xls
7,https://ksp.bip.policja.gov.pl/download/25/104503/Pelnykatalogprzestepstwstyczen-listopad2018.xlsx,2018,11,1,data_2018_11.xlsx
8,https://ksp.bip.policja.gov.pl/download/25/105055/Pelnykatalogprzestepstwstyczen-grudzien2018.xls,2018,12,1,data_2018_12.xls
9,https://ksp.bip.policja.gov.pl/download/25/105694/Pelnykatalogprzestepstw-styczen2019.xls,2019,1,0,data_2019_1.xls
10,https://ksp.bip.policja.gov.pl/download/25/106670/Pelnykatalogprzestepstw-luty2019.xls,2019,2,1,data_2019_2.xls
11,https://ksp.bip.policja.gov.pl/download/25/107417/Pelnykatalogprzestepstwmarzec2019.xls,2019,3,1,data_2019_3.xls
12,https://ksp.bip.policja.gov.pl/download/25/108108/Pelnykatalogprzestepstwkwiecien2019.xls,2019,4,1,data_2019_4.xls
13,https://ksp.bip.policja.gov.pl/download/25/108878/Pelnykatalogprzestepstwmaj2019.xls,2019,5,1,data_2019_5.xls
14,https://ksp.bip.policja.gov.pl/download/25/109665/Pelnykatalogprzestepstwczerwiec2019.xls,2019,6,1,data_2019_6.xls
15,https://ksp.bip.policja.gov.pl/download/25/110714/Pelnykatalogprzestepstwlipiec2019.xlsx,2019,7,1,data_2019_7.xlsx
16,https://ksp.bip.policja.gov.pl/download/25/111136/Pelnykatalogprzestepstwsierpien2019.xls,2019,8,1,data_2019_8.xls
17,https://ksp.bip.policja.gov.pl/download/25/112564/Pelnykatalogprzestepstwwrzesien2019.xls,2019,9,1,data_2019_9.xls
18,https://ksp.bip.policja.gov.pl/download/25/112565/Pelnykatalogprzestepstwpazdziernik2019-1.xls,2019,10,0,data_2019_10.xls
19,https://ksp.bip.policja.gov.pl/download/25/114207/Pelnykatalogprzestepstwlistopad2019.xls,2019,11,1,data_2019_11.xls
20,https://ksp.bip.policja.gov.pl/download/25/114208/Przestepstwagospodarczegrudzien2019.xls,2019,12,1,data_2019_12.xls
21,https://ksp.bip.policja.gov.pl/download/25/114799/Pelnykatalogprzestepstwstyczen2020r.xlsx,2020,1,0,data_2020_1.xlsx
22,https://ksp.bip.policja.gov.pl/download/25/116353/Przestepstwagospodarczeluty2020r.xls,2020,2,1,data_2020_2.xls
23,https://ksp.bip.policja.gov.pl/download/25/116354/Pelnykatalogprzestepstwmarzec2020r.xls,2020,3,1,data_2020_3.xls
24,https://ksp.bip.policja.gov.pl/download/25/116355/Pelnykatalogprzestepstwkwiecien2020r.xls,2020,4,1,data_2020_4.xls
25,https://ksp.bip.policja.gov.pl/download/25/117858/Pelnykatalogprzestepstwmaj2020r.xls,2020,5,1,data_2020_5.xls
26,https://ksp.bip.policja.gov.pl/download/25/117861/Pelnykatalogprzestepstwczerwiec2020r.xls,2020,6,1,data_2020_6.xls
27,https://ksp.bip.policja.gov.pl/download/25/118869/Pelnykatalogprzestepstwlipiec2020r.xls,2020,7,1,data_2020_7.xls
28,https://ksp.bip.policja.gov.pl/download/25/124327/Pelnykatalogprzestepstwsierpien2020r.xls,2020,8,1,data_2020_8.xls
29,https://ksp.bip.policja.gov.pl/download/25/122768/Pelnykatalogprzestepstwwrzesien2020.xls,2020,9,1,data_2020_9.xls
30,https://ksp.bip.policja.gov.pl/download/25/122783/Pelnykatalogprzestepstwpazdziernik2020.xls,2020,10,1,data_2020_10.xls
31,https://ksp.bip.policja.gov.pl/download/25/122797/Pelnykatalogprzestepstwlistopad2020.xls,2020,11,1,data_2020_11.xls
32,https://ksp.bip.policja.gov.pl/download/25/122942/Pelnykatalogprzestepstwgrudzien2020.xls,2020,12,1,data_2020_12.xls
33,https://ksp.bip.policja.gov.pl/download/25/123348/Pelnykatalogprzestepstwstyczen2021r.xlsx,2021,1,0,data_2021_1.xlsx
34,https://ksp.bip.policja.gov.pl/download/25/123362/Pelnykatalogprzestepstwluty2021r.xls,2021,2,1,data_2021_2.xls
35,https://ksp.bip.policja.gov.pl/download/25/124169/Pelnykatalogprzestepstwmarzec2021r.xls,2021,3,1,data_2021_3.xls
36,https://ksp.bip.policja.gov.pl/download/25/124182/Pelnykatalogprzestepstwkwiecien2021r.xls,2021,4,1,data_2021_4.xls
37,https://ksp.bip.policja.gov.pl/download/25/124591/Pelnykatalogprzestepstwmaj2021r.xls,2021,5,1,data_2021_5.xls
38,https://ksp.bip.policja.gov.pl/download/25/124975/Pelnykatalogprzestepstwczerwiec2021r.xlsx,2021,6,1,data_2021_6.xlsx
39,https://ksp.bip.policja.gov.pl/download/25/125156/Pelnykatalogprzestepstwlipiec2021r.xls,2021,7,1,data_2021_7.xls
40,https://ksp.bip.policja.gov.pl/download/25/125527/Pelnykatalogprzestepstwsierpien2021r.xls,2021,8,1,data_2021_8.xls
41,https://ksp.bip.policja.gov.pl/download/25/125855/Pelnykatalogprzestepstwwrzesien2021r.xlsx,2021,9,1,data_2021_9.xlsx
42,https://ksp.bip.policja.gov.pl/download/25/126168/Pelnykatalogprzestepstwpazdziernik2021r.xls,2021,10,1,data_2021_10.xls
43,https://ksp.bip.policja.gov.pl/download/25/126325/Pelnykatalogprzestepstwlistopad2021r.xlsx,2021,11,1,data_2021_11.xlsx
44,https://ksp.bip.policja.gov.pl/download/25/126698/Pelnykatalogprzestepstwgrudzien2021r.xlsx,2021,12,1,data_2021_12.xlsx
45,https://ksp.bip.policja.gov.pl/download/25/127218/Pelnykatalogprzestepstwstyczen2022r.xls,2022,1,0,data_2022_1.xls
46,https://ksp.bip.policja.gov.pl/download/25/127576/Pelnykatalogprzestepstwluty2022r.xls,2022,2,1,data_2022_2.xls
