id,url,year,month,collapse,new_name
52,https://ksp.bip.policja.gov.pl/download/25/129278/Zgwalcenieczerwiec2022r.xls,2022,6,F,data_2022_6.xls
53,https://ksp.bip.policja.gov.pl/download/25/129628/Zgwalcenielipiec2022r.xlsx,2022,7,F,data_2022_x7.xlsx
54,https://ksp.bip.policja.gov.pl/download/25/129950/Zgwalceniesierpien2022r.xlsx,2022,8,F,data_2022_x8.xlsx
55,https://ksp.bip.policja.gov.pl/download/25/130485/Zgwalceniestyczen-wrzesien2022r.xls,2022,9,F,data_2022_9.xls
56,https://ksp.bip.policja.gov.pl/download/25/130754/Zgwalceniestyczen-pazdziernik2022r.xls,2022,10,F,data_2022_10.xls
57,https://ksp.bip.policja.gov.pl/download/25/131091/Zgwalceniestyczen-listopad2022r.xls,2022,11,F,data_2022_11.xls
58,https://ksp.bip.policja.gov.pl/download/25/131412/Zgwalceniestyczen-grudzien2022r.xls,2022,12,F,data_2022_12.xls
59,https://ksp.bip.policja.gov.pl/download/25/132262/Zgwalceniestyczen2023r.xls,2023,1,F,data_2023_1.xls
60,https://ksp.bip.policja.gov.pl/download/25/132689/Zgwalceniestyczen-luty2023.xls,2023,2,F,data_2023_2.xls
61,https://ksp.bip.policja.gov.pl/download/25/132807/Zgwalceniestyczen-marzec2023r.xls,2023,3,F,data_2023_3.xls
62,https://ksp.bip.policja.gov.pl/download/25/133346/Zgwalceniestyczen-kwiecien2023r.xls,2023,4,F,data_2023_4.xls
63,https://ksp.bip.policja.gov.pl/download/25/133678/Zgwalceniestyczen-maj2023r.xls,2023,5,F,data_2023_5.xls
64,https://ksp.bip.policja.gov.pl/download/25/134017/Zgwalceniestyczen-czerwiec2023r.xls,2023,6,F,data_2023_6.xls
65,https://ksp.bip.policja.gov.pl/download/25/134287/Zgwalceniestyczen-lipiec2023r.xlsx,2023,7,F,data_2023_7.xlsx
66,https://ksp.bip.policja.gov.pl/download/25/134700/Zgwalceniestyczen-sierpien2023r.xls,2023,8,F,data_2023_8.xls
67,https://ksp.bip.policja.gov.pl/download/25/135154/Zgwalceniestyczen-wrzesien2023r.xls,2023,9,F,data_2023_9.xls
68,https://ksp.bip.policja.gov.pl/download/25/135410/Zgwalceniestyczen-pazdziernik2023r.xls,2023,10,F,data_2023_10.xls
69,https://ksp.bip.policja.gov.pl/download/25/135762/Zgwalceniestyczen-listopad2023r.xls,2023,11,F,data_2023_11.xls
70,https://ksp.bip.policja.gov.pl/download/25/135999/Zgwalceniestyczen-grudzien2023r.xls,2023,12,F,data_2023_12.xls
71,https://ksp.bip.policja.gov.pl/download/25/136238/Zgwalceniestyczen2024r.xls,2024,1,F,data_2024_1.xls
72,https://ksp.bip.policja.gov.pl/download/25/136643/Zgwalceniestyczen-luty2024r.xls,2024,2,F,data_2024_2.xls
73,https://ksp.bip.policja.gov.pl/download/25/137446/Zgwalceniestyczen-marzec2024.xls,2024,3,F,data_2024_3.xls
74,https://ksp.bip.policja.gov.pl/download/25/137854/Zgwalceniestyczen-kwiecien2024r.xlsx,2024,4,F,data_2024_4.xlsx
75,https://ksp.bip.policja.gov.pl/download/25/138169/Zgwalceniestyczen-maj2024.xls,2024,5,F,data_2024_5.xls
76,https://ksp.bip.policja.gov.pl/download/25/138543/Zgwalceniestyczen-czerwiec2024r.xls,2024,6,F,data_2024_6.xls
77,https://ksp.bip.policja.gov.pl/download/25/140116/Zgwalceniestyczen-lipiec2024r.xls,2024,7,F,data_2024_7.xls
78,https://ksp.bip.policja.gov.pl/download/25/139186/Zgwalceniestyczen-sierpien2024r.xls,2024,8,F,data_2024_8.xls
79,https://ksp.bip.policja.gov.pl/download/25/139690/Zgwalceniestyczen-wrzesien2024r.xls,2024,9,F,data_2024_9.xls
80,https://ksp.bip.policja.gov.pl/download/25/140115/Zgwalceniestyczen-pazdziernik2024r.xls,2024,10,F,data_2024_10.xls
81,https://ksp.bip.policja.gov.pl/download/25/140408/Zgwalceniestyczen-listopad2024.xls,2024,11,F,data_2024_11.xls
82,https://ksp.bip.policja.gov.pl/download/25/141313/Zgwalceniestyczen-grudzien2024.xlsx,2024,12,F,data_2024_12.xlsx
