id,url,year,month,collapse,new_name
68,https://ksp.bip.policja.gov.pl/download/25/134691/Kradziezzwlamaniemstyczen-sierpien2023r.xls,2023,8,F,data_2023_8.xls
69,https://ksp.bip.policja.gov.pl/download/25/135145/Kradziezzwlamaniemstyczen-wrzesien2023r.xls,2023,9,F,data_2023_9.xls
70,https://ksp.bip.policja.gov.pl/download/25/135401/Kradziezzwlamaniemstyczen-pazdziernik2023r.xls,2023,10,F,data_2023_10.xls
71,https://ksp.bip.policja.gov.pl/download/25/135753/Kradziezzwlamaniemstyczen-listopad2023r.xls,2023,11,F,data_2023_11.xls
72,https://ksp.bip.policja.gov.pl/download/25/135990/Kradziezzwlamaniemstyczen-grudzien2023r.xls,2023,12,F,data_2023_12.xls
73,https://ksp.bip.policja.gov.pl/download/25/136230/Kradziezzwlamaniemstyczen2024r.xls,2024,1,F,data_2024_1.xls
74,https://ksp.bip.policja.gov.pl/download/25/137438/Kradziezzwlamaniemstyczen-marzec2024.xls,2024,3,F,data_2024_3.xls
75,https://ksp.bip.policja.gov.pl/download/25/137846/Kradziezzwlamaniemstyczen-kwiecien2024r.xlsx,2024,4,F,data_2024_4.xlsx
76,https://ksp.bip.policja.gov.pl/download/25/138160/Kradziezzwlamaniemstyczen-maj2024.xls,2024,5,F,data_2024_5.xls
77,https://ksp.bip.policja.gov.pl/download/25/138533/Kradziezzwlamaniemstyczen-czerwiec2024r.xls,2024,6,F,data_2024_6.xls
78,https://ksp.bip.policja.gov.pl/download/25/138870/Kradziezzwlamaniemstyczen-lipiec2024r.xls,2024,7,F,data_2024_7.xls
79,https://ksp.bip.policja.gov.pl/download/25/139178/Kradziezzwlamaniemstyczen-sierpien2024r.xls,2024,8,F,data_2024_8.xls
80,https://ksp.bip.policja.gov.pl/download/25/139682/Kradziezzwlamaniemstyczen-wrzesien2024r.xls,2024,9,F,data_2024_9.xls
81,https://ksp.bip.policja.gov.pl/download/25/140107/Kradziezzwlamaniemstyczen-pazdziernik2024r.xls,2024,10,F,data_2024_10.xls
82,https://ksp.bip.policja.gov.pl/download/25/140400/Kradziezzwlamaniemstyczen-listopad2024.xls,2024,11,F,data_2024_11.xls
83,https://ksp.bip.policja.gov.pl/download/25/141305/Kradziezzwlamaniemstyczen-grudzien2024.xlsx,2024,12,F,data_2024_12.xlsx
84,https://ksp.bip.policja.gov.pl/download/25/143693/Kradziezzwlamaniem-styczen2025.xls,2025,1,F,data_2025_1.xls
85,https://ksp.bip.policja.gov.pl/download/25/143706/Kradziezzwlamaniemstyczen-luty2025.xls,2025,2,F,data_2025_2.xls
86,https://ksp.bip.policja.gov.pl/download/25/143512/Kradziezzwlamaniemstyczen-marzec2025.xls,2025,3,F,data_2025_3.xls
87,https://ksp.bip.policja.gov.pl/download/25/143735/Kradziezzwlamaniemstyczen-kwiecien2025.xls,2025,4,F,data_2025_4.xls
88,https://ksp.bip.policja.gov.pl/download/25/144023/Kradziezzwlamaniemstyczen-maj2025.xls,2025,5,F,data_2025_5.xls
89,https://ksp.bip.policja.gov.pl/download/25/144378/Kradziezzwlamaniemstyczen-czerwiec2025.xls,2025,6,F,data_2025_6.xls
90,https://ksp.bip.policja.gov.pl/download/25/145412/Kradziezzwlamaniemstyczen-lipiec2025r.xls,2025,7,F,data_2025_7.xls
91,https://ksp.bip.policja.gov.pl/download/25/145425/Kradziezzwlamaniemstyczen-sierpien2025r.xls,2025,8,F,data_2025_8.xls
92,https://ksp.bip.policja.gov.pl/download/25/145977/Kradziezzwlamaniemstyczen-wrzesien2025r.xls,2025,9,F,data_2025_9.xls
93,https://ksp.bip.policja.gov.pl/download/25/146455/Kradziezzwlamaniemstyczen-pazdziernik2025r.xls,2025,10,F,data_2025_10.xls
94,https://ksp.bip.policja.gov.pl/download/25/146749/Kradziezzwlamaniemstyczen-listopad2025r.xls,2025,11,F,data_2025_11.xls
95,https://ksp.bip.policja.gov.pl/download/25/147216/Kradziezzwlamaniemstyczen-grudzien2026r.xls,2025,12,F,data_2025_12.xls
